,serial_number,uuid,organization_id,doorway_id,doorway_name,sensor_type,kind,hardware_model,is_virtual,status,last_heartbeat,current_disposition,network_addresses,firmware_version,created_at,updated_at,latest_config_change.id,latest_config_change.current_state,latest_config_change.config_version,latest_config_change.set_config_command_id,latest_config_change.completed_at,latest_config_change.created_at,latest_config_change.updated_at
717,B2EZU032,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:40.954Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:32:d6', 'family': 'ipv4', 'address': '192.168.0.120'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:32:d6', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:32d6%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.090Z,2022-01-26T17:40:40.959Z,scg_1007986997064630726,COMPLETE,5,cmd_1007986997064630727,2021-12-17T12:22:11.056540,2021-12-17T12:20:27.608000,2021-12-17T12:22:11.054000
718,B2EZU033,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:17.304Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:f6:08', 'family': 'ipv4', 'address': '192.168.0.87'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:f6:08', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:f608%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:16.733Z,2022-01-26T17:41:17.304Z,scg_1007986998134178248,COMPLETE,7,cmd_1007986998134178249,2021-12-17T12:21:42.977959,2021-12-17T12:20:27.876000,2021-12-17T12:21:42.977000
719,B2EZU035,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:51.077Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:86:f0', 'family': 'ipv4', 'address': '192.168.0.188'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:86:f0', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:86f0%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.511Z,2022-01-26T17:40:51.074Z,scg_1007986999300194762,COMPLETE,6,cmd_1007986999300194763,2021-12-17T12:22:25.731438,2021-12-17T12:20:28.143000,2021-12-17T12:22:25.731000
720,B2EZU036,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:16.223Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:78:54', 'family': 'ipv4', 'address': '192.168.0.60'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:78:54', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:7854%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.553Z,2022-01-26T17:41:16.226Z,scg_1007987000390713804,COMPLETE,6,cmd_1007987000390713805,2021-12-17T12:22:22.575959,2021-12-17T12:20:28.407000,2021-12-17T12:22:22.575000
721,B2EZU037,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:39.175Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0e:67:ec', 'family': 'ipv4', 'address': '192.168.0.36'}, {'if': 'eth0', 'mac': 'b8:80:4f:0e:67:ec', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0e:67ec%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.542Z,2022-01-26T17:40:39.177Z,scg_1007987001447678414,COMPLETE,5,cmd_1007987001447678415,2021-12-17T12:21:58.385793,2021-12-17T12:20:28.656000,2021-12-17T12:21:58.385000
722,B2EZU038,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:13.579Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:78:1c', 'family': 'ipv4', 'address': '192.168.0.4'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:78:1c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:781c%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.214Z,2022-01-26T17:41:13.582Z,scg_1007987002462699984,COMPLETE,5,cmd_1007987002462699985,2021-12-17T12:21:37.527983,2021-12-17T12:20:28.904000,2021-12-17T12:21:37.527000
723,B2EZU039,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:10.536Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:63:64', 'family': 'ipv4', 'address': '192.168.0.148'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:63:64', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:6364%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:06.618Z,2022-01-26T17:41:10.538Z,scg_1007987003561607634,COMPLETE,6,cmd_1007987003561607635,2021-12-17T12:21:54.090304,2021-12-17T12:20:29.167000,2021-12-17T12:21:54.089000
724,B2EZU041,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:33.432Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:a1:de', 'family': 'ipv4', 'address': '192.168.0.140'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:a1:de', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:a1de%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.178Z,2022-01-26T17:40:33.437Z,scg_1007987004610183636,COMPLETE,7,cmd_1007987004610183637,2021-12-17T12:21:52.387949,2021-12-17T12:20:29.405000,2021-12-17T12:21:52.385000
725,B2EZU042,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:11.555Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0e:59:22', 'family': 'ipv4', 'address': '192.168.0.9'}, {'if': 'eth0', 'mac': 'b8:80:4f:0e:59:22', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0e:5922%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.016Z,2022-01-26T17:41:11.560Z,scg_1007987005654565334,COMPLETE,5,cmd_1007987005654565335,2021-12-17T12:22:24.785906,2021-12-17T12:20:29.661000,2021-12-17T12:22:24.787000
726,B2EZU043,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:43.203Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:37:0c', 'family': 'ipv4', 'address': '192.168.0.112'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:37:0c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:370c%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.458Z,2022-01-26T17:40:43.204Z,scg_1007987006761861592,COMPLETE,6,cmd_1007987006761861593,2021-12-17T12:21:50.518714,2021-12-17T12:20:29.926000,2021-12-17T12:21:50.518000
727,B2EZU044,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:25.220Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:93:42', 'family': 'ipv4', 'address': '192.168.0.225'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:93:42', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:9342%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:06.591Z,2022-01-26T17:41:25.221Z,scg_1007987007940461018,COMPLETE,6,cmd_1007987007940461019,2021-12-17T12:21:40.682689,2021-12-17T12:20:30.198000,2021-12-17T12:21:40.684000
728,B2EZU046,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:34.176Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:32:c0', 'family': 'ipv4', 'address': '192.168.0.98'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:32:c0', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:32c0%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.442Z,2022-01-26T17:40:34.180Z,scg_1007987008921928156,COMPLETE,7,cmd_1007987008921928157,2021-12-17T12:22:09.502467,2021-12-17T12:20:30.444000,2021-12-17T12:22:09.502000
729,B2EZU047,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:08.453Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:4d:8e', 'family': 'ipv4', 'address': '192.168.0.84'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:4d:8e', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:4d8e%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.224Z,2022-01-26T17:41:08.454Z,scg_1007987010075361758,COMPLETE,7,cmd_1007987010075361759,2021-12-17T12:21:35.122795,2021-12-17T12:20:30.706000,2021-12-17T12:21:35.124000
730,B2EZU049,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:58.507Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:49:bc', 'family': 'ipv4', 'address': '192.168.0.64'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:49:bc', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:49bc%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.007Z,2022-01-26T17:40:58.516Z,scg_1007987011048440288,COMPLETE,5,cmd_1007987011048440289,2021-12-17T12:22:19.847885,2021-12-17T12:20:30.949000,2021-12-17T12:22:19.849000
731,B2EZU050,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:53.016Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:c2:ee', 'family': 'ipv4', 'address': '192.168.0.153'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:c2:ee', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:c2ee%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:16.873Z,2022-01-26T17:40:53.017Z,scg_1007987012264788450,COMPLETE,6,cmd_1007987012264788451,2021-12-17T12:22:12.549857,2021-12-17T12:20:31.236000,2021-12-17T12:22:12.549000
732,B2EZU051,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:58.838Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:71:4c', 'family': 'ipv4', 'address': '192.168.0.198'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:71:4c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:714c%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.573Z,2022-01-26T17:40:58.842Z,scg_1007987013367890404,COMPLETE,7,cmd_1007987013367890405,2021-12-17T12:22:04.616494,2021-12-17T12:20:31.499000,2021-12-17T12:22:04.617000
733,B2EZU052,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:36.210Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:4d:e8', 'family': 'ipv4', 'address': '192.168.0.174'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:4d:e8', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:4de8%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.373Z,2022-01-26T17:40:36.217Z,scg_1007987014479380966,COMPLETE,7,cmd_1007987014479380967,2021-12-17T12:22:01.431179,2021-12-17T12:20:31.768000,2021-12-17T12:22:01.431000
734,B2EZU053,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:24.366Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:a7:fc', 'family': 'ipv4', 'address': '192.168.0.14'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:a7:fc', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:a7fc%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.410Z,2022-01-26T17:41:24.368Z,scg_1007987015611843048,COMPLETE,8,cmd_1007987015611843049,2021-12-17T12:22:16.548593,2021-12-17T12:20:32.041000,2021-12-17T12:22:16.546000
735,B2EZU054,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:49.156Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:21:f2', 'family': 'ipv4', 'address': '192.168.0.53'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:21:f2', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:21f2%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.227Z,2022-01-26T17:40:49.161Z,scg_1007987016689779178,COMPLETE,5,cmd_1007987016689779179,2021-12-17T12:22:21.885095,2021-12-17T12:20:32.299000,2021-12-17T12:22:21.884000
736,B2EZV001,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:10.842Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:c3:40', 'family': 'ipv4', 'address': '192.168.0.223'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:c3:40', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:c340%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.421Z,2022-01-26T17:41:10.844Z,scg_1007987017839018476,COMPLETE,6,cmd_1007987017839018477,2021-12-17T12:21:42.974420,2021-12-17T12:20:32.568000,2021-12-17T12:21:42.972000
737,B2EZV004,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:28.435Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:b8:e2', 'family': 'ipv4', 'address': '192.168.0.47'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:b8:e2', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:b8e2%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:15.887Z,2022-01-26T17:40:28.439Z,scg_1007987018828874222,COMPLETE,5,cmd_1007987018828874223,2021-12-17T12:21:47.328850,2021-12-17T12:20:32.799000,2021-12-17T12:21:47.328000
738,B2EZV006,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:58.201Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:44:b0', 'family': 'ipv4', 'address': '192.168.0.136'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:44:b0', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:44b0%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.459Z,2022-01-26T17:40:58.203Z,scg_1007987019785175536,COMPLETE,6,cmd_1007987019785175537,2021-12-17T12:22:19.757633,2021-12-17T12:20:33.037000,2021-12-17T12:22:19.755000
739,B2EZV007,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:04.303Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:ad:52', 'family': 'ipv4', 'address': '192.168.0.165'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:ad:52', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:ad52%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:18.039Z,2022-01-26T17:41:04.314Z,scg_1007987020988940786,COMPLETE,6,cmd_1007987020988940787,2021-12-17T12:22:31.993898,2021-12-17T12:20:33.320000,2021-12-17T12:22:31.991000
740,B2EZV008,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:50.376Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:e1:00', 'family': 'ipv4', 'address': '192.168.0.84'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:e1:00', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:e100%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:15.898Z,2022-01-26T17:40:50.382Z,scg_1007987022020739572,COMPLETE,7,cmd_1007987022020739573,2021-12-17T12:22:12.091451,2021-12-17T12:20:33.564000,2021-12-17T12:22:12.083000
741,B2EZV009,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:15.753Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:03:d5:98', 'family': 'ipv4', 'address': '192.168.0.50'}, {'if': 'eth0', 'mac': 'b8:80:4f:03:d5:98', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe03:d598%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:16.843Z,2022-01-26T17:41:15.757Z,scg_1007987023081898486,COMPLETE,5,cmd_1007987023081898487,2021-12-17T12:22:23.066769,2021-12-17T12:20:33.818000,2021-12-17T12:22:23.068000
742,B2EZV010,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:57.525Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:b4:04', 'family': 'ipv4', 'address': '192.168.0.226'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:b4:04', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:b404%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:18.018Z,2022-01-26T17:40:57.529Z,scg_1007987024302440952,COMPLETE,6,cmd_1007987024302440953,2021-12-17T12:21:40.664238,2021-12-17T12:20:34.108000,2021-12-17T12:21:40.664000
743,B2EZV011,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:47.058Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:79:98', 'family': 'ipv4', 'address': '192.168.0.42'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:79:98', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:7998%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.470Z,2022-01-26T17:40:47.062Z,scg_1007987025304879610,COMPLETE,5,cmd_1007987025304879611,2021-12-17T12:21:57.377457,2021-12-17T12:20:34.337000,2021-12-17T12:21:57.377000
744,B2EZV013,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:39.279Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:71:56', 'family': 'ipv4', 'address': '192.168.0.208'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:71:56', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:7156%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:18.008Z,2022-01-26T17:40:39.281Z,scg_1007987026403787260,COMPLETE,6,cmd_1007987026403787261,2021-12-17T12:22:10.335789,2021-12-17T12:20:34.605000,2021-12-17T12:22:10.335000
745,B2EZV015,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:53.046Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:c2:d2', 'family': 'ipv4', 'address': '192.168.0.125'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:c2:d2', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:c2d2%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.502Z,2022-01-26T17:40:53.052Z,scg_1007987027561415166,COMPLETE,7,cmd_1007987027561415167,2021-12-17T12:22:13.881281,2021-12-17T12:20:34.889000,2021-12-17T12:22:13.887000
746,B2EZV016,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:36.266Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:e6:76', 'family': 'ipv4', 'address': '192.168.0.111'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:e6:76', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:e676%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.189Z,2022-01-26T17:40:36.272Z,scg_1007987028664517120,COMPLETE,7,cmd_1007987028664517121,2021-12-17T12:22:32.336841,2021-12-17T12:20:35.150000,2021-12-17T12:22:32.337000
747,B2EZV017,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:04.252Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:e6:18', 'family': 'ipv4', 'address': '192.168.0.53'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:e6:18', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:e618%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:06.552Z,2022-01-26T17:41:04.255Z,scg_1007987029746647554,COMPLETE,6,cmd_1007987029746647555,2021-12-17T12:22:32.725541,2021-12-17T12:20:35.403000,2021-12-17T12:22:32.725000
748,B2EZV021,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:05.582Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:d0:e8', 'family': 'ipv4', 'address': '192.168.0.104'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:d0:e8', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:d0e8%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.576Z,2022-01-26T17:41:05.584Z,scg_1007987030849749508,COMPLETE,7,cmd_1007987030849749509,2021-12-17T12:21:57.763293,2021-12-17T12:20:35.666000,2021-12-17T12:21:57.765000
749,B2EZV023,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:53.896Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:5b:6a', 'family': 'ipv4', 'address': '192.168.0.122'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:5b:6a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:5b6a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.269Z,2022-01-26T17:40:53.903Z,scg_1007987031919297030,COMPLETE,5,cmd_1007987031919297031,2021-12-17T12:21:59.465778,2021-12-17T12:20:35.929000,2021-12-17T12:21:59.465000
750,B2EZV026,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:16.347Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:2b:f2', 'family': 'ipv4', 'address': '192.168.0.243'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:2b:f2', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:2bf2%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.449Z,2022-01-26T17:41:16.347Z,scg_1007987033190171144,COMPLETE,6,cmd_1007987033190171145,2021-12-17T12:22:08.265608,2021-12-17T12:20:36.229000,2021-12-17T12:22:08.265000
751,B2EZV027,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:30.106Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:11:ea', 'family': 'ipv4', 'address': '192.168.0.26'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:11:ea', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:11ea%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.480Z,2022-01-26T17:40:30.114Z,scg_1007987034364576266,COMPLETE,7,cmd_1007987034364576267,2021-12-17T12:21:44.707956,2021-12-17T12:20:36.504000,2021-12-17T12:21:44.709000
752,B2EZV028,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:11.685Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:fc:0a', 'family': 'ipv4', 'address': '192.168.0.226'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:fc:0a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:fc0a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.203Z,2022-01-26T17:41:11.686Z,scg_1007987035404763660,COMPLETE,6,cmd_1007987035404763661,2021-12-17T12:21:43.041329,2021-12-17T12:20:36.748000,2021-12-17T12:21:43.041000
753,B2EZV029,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:59.374Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:5e:1a', 'family': 'ipv4', 'address': '192.168.0.78'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:5e:1a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:5e1a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.490Z,2022-01-26T17:40:59.376Z,scg_1007987036478505486,COMPLETE,6,cmd_1007987036478505487,2021-12-17T12:22:20.320686,2021-12-17T12:20:37.010000,2021-12-17T12:22:20.325000
754,B2EZV031,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:44.605Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0e:59:5a', 'family': 'ipv4', 'address': '192.168.0.65'}, {'if': 'eth0', 'mac': 'b8:80:4f:0e:59:5a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0e:595a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.036Z,2022-01-26T17:40:44.607Z,scg_1007987037514498576,COMPLETE,7,cmd_1007987037514498577,2021-12-17T12:21:47.615104,2021-12-17T12:20:37.256000,2021-12-17T12:21:47.616000
755,B2EZV033,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:44.393Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:81:b2', 'family': 'ipv4', 'address': '192.168.0.247'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:81:b2', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:81b2%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.234Z,2022-01-26T17:40:44.397Z,scg_1007987038512742930,COMPLETE,7,cmd_1007987038512742931,2021-12-17T12:22:03.594370,2021-12-17T12:20:37.498000,2021-12-17T12:22:03.594000
756,B2EZV034,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:57.744Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:c4:e6', 'family': 'ipv4', 'address': '192.168.0.150'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:c4:e6', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:c4e6%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.484Z,2022-01-26T17:40:57.750Z,scg_1007987039624233492,COMPLETE,6,cmd_1007987039624233493,2021-12-17T12:22:19.771097,2021-12-17T12:20:37.756000,2021-12-17T12:22:19.770000
757,B2EZV035,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:43.011Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:3a:90', 'family': 'ipv4', 'address': '192.168.0.229'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:3a:90', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:3a90%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:20:16.341Z,2022-01-26T17:40:43.013Z,scg_1007987040576340502,COMPLETE,9,cmd_1007987040576340503,2021-12-17T12:21:57.110540,2021-12-17T12:20:37.990000,2021-12-17T12:21:57.109000
